StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-12-14T22:00+00:00Z,2021-12-14T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-14T23:00+00:00Z,2021-12-15T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T00:00+00:00Z,2021-12-15T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T01:00+00:00Z,2021-12-15T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T02:00+00:00Z,2021-12-15T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T03:00+00:00Z,2021-12-15T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T04:00+00:00Z,2021-12-15T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T05:00+00:00Z,2021-12-15T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T06:00+00:00Z,2021-12-15T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T07:00+00:00Z,2021-12-15T08:00+00:00Z,10YSE-1--------K,MAW,B16,1
2021-12-15T08:00+00:00Z,2021-12-15T09:00+00:00Z,10YSE-1--------K,MAW,B16,4
2021-12-15T09:00+00:00Z,2021-12-15T10:00+00:00Z,10YSE-1--------K,MAW,B16,7
2021-12-15T10:00+00:00Z,2021-12-15T11:00+00:00Z,10YSE-1--------K,MAW,B16,6
2021-12-15T11:00+00:00Z,2021-12-15T12:00+00:00Z,10YSE-1--------K,MAW,B16,3
2021-12-15T12:00+00:00Z,2021-12-15T13:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T13:00+00:00Z,2021-12-15T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T14:00+00:00Z,2021-12-15T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T15:00+00:00Z,2021-12-15T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T16:00+00:00Z,2021-12-15T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T17:00+00:00Z,2021-12-15T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T18:00+00:00Z,2021-12-15T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T19:00+00:00Z,2021-12-15T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T20:00+00:00Z,2021-12-15T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T21:00+00:00Z,2021-12-15T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T22:00+00:00Z,2021-12-15T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-15T23:00+00:00Z,2021-12-16T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T00:00+00:00Z,2021-12-16T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T01:00+00:00Z,2021-12-16T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T02:00+00:00Z,2021-12-16T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T03:00+00:00Z,2021-12-16T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T04:00+00:00Z,2021-12-16T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T05:00+00:00Z,2021-12-16T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T06:00+00:00Z,2021-12-16T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T07:00+00:00Z,2021-12-16T08:00+00:00Z,10YSE-1--------K,MAW,B16,4
2021-12-16T08:00+00:00Z,2021-12-16T09:00+00:00Z,10YSE-1--------K,MAW,B16,21
2021-12-16T09:00+00:00Z,2021-12-16T10:00+00:00Z,10YSE-1--------K,MAW,B16,34
2021-12-16T10:00+00:00Z,2021-12-16T11:00+00:00Z,10YSE-1--------K,MAW,B16,35
2021-12-16T11:00+00:00Z,2021-12-16T12:00+00:00Z,10YSE-1--------K,MAW,B16,23
2021-12-16T12:00+00:00Z,2021-12-16T13:00+00:00Z,10YSE-1--------K,MAW,B16,7
2021-12-16T13:00+00:00Z,2021-12-16T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T14:00+00:00Z,2021-12-16T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T15:00+00:00Z,2021-12-16T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T16:00+00:00Z,2021-12-16T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T17:00+00:00Z,2021-12-16T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T18:00+00:00Z,2021-12-16T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T19:00+00:00Z,2021-12-16T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T20:00+00:00Z,2021-12-16T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T21:00+00:00Z,2021-12-16T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T22:00+00:00Z,2021-12-16T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-16T23:00+00:00Z,2021-12-17T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T00:00+00:00Z,2021-12-17T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T01:00+00:00Z,2021-12-17T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T02:00+00:00Z,2021-12-17T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T03:00+00:00Z,2021-12-17T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T04:00+00:00Z,2021-12-17T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T05:00+00:00Z,2021-12-17T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T06:00+00:00Z,2021-12-17T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T07:00+00:00Z,2021-12-17T08:00+00:00Z,10YSE-1--------K,MAW,B16,4
2021-12-17T08:00+00:00Z,2021-12-17T09:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-17T09:00+00:00Z,2021-12-17T10:00+00:00Z,10YSE-1--------K,MAW,B16,26
2021-12-17T10:00+00:00Z,2021-12-17T11:00+00:00Z,10YSE-1--------K,MAW,B16,26
2021-12-17T11:00+00:00Z,2021-12-17T12:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-17T12:00+00:00Z,2021-12-17T13:00+00:00Z,10YSE-1--------K,MAW,B16,4
2021-12-17T13:00+00:00Z,2021-12-17T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T14:00+00:00Z,2021-12-17T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T15:00+00:00Z,2021-12-17T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T16:00+00:00Z,2021-12-17T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T17:00+00:00Z,2021-12-17T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T18:00+00:00Z,2021-12-17T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T19:00+00:00Z,2021-12-17T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T20:00+00:00Z,2021-12-17T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T21:00+00:00Z,2021-12-17T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T22:00+00:00Z,2021-12-17T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-17T23:00+00:00Z,2021-12-18T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T00:00+00:00Z,2021-12-18T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T01:00+00:00Z,2021-12-18T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T02:00+00:00Z,2021-12-18T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T03:00+00:00Z,2021-12-18T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T04:00+00:00Z,2021-12-18T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T05:00+00:00Z,2021-12-18T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T06:00+00:00Z,2021-12-18T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T07:00+00:00Z,2021-12-18T08:00+00:00Z,10YSE-1--------K,MAW,B16,1
2021-12-18T08:00+00:00Z,2021-12-18T09:00+00:00Z,10YSE-1--------K,MAW,B16,8
2021-12-18T09:00+00:00Z,2021-12-18T10:00+00:00Z,10YSE-1--------K,MAW,B16,14
2021-12-18T10:00+00:00Z,2021-12-18T11:00+00:00Z,10YSE-1--------K,MAW,B16,15
2021-12-18T11:00+00:00Z,2021-12-18T12:00+00:00Z,10YSE-1--------K,MAW,B16,10
2021-12-18T12:00+00:00Z,2021-12-18T13:00+00:00Z,10YSE-1--------K,MAW,B16,3
2021-12-18T13:00+00:00Z,2021-12-18T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T14:00+00:00Z,2021-12-18T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T15:00+00:00Z,2021-12-18T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T16:00+00:00Z,2021-12-18T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T17:00+00:00Z,2021-12-18T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T18:00+00:00Z,2021-12-18T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T19:00+00:00Z,2021-12-18T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T20:00+00:00Z,2021-12-18T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T21:00+00:00Z,2021-12-18T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T22:00+00:00Z,2021-12-18T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-18T23:00+00:00Z,2021-12-19T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T00:00+00:00Z,2021-12-19T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T01:00+00:00Z,2021-12-19T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T02:00+00:00Z,2021-12-19T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T03:00+00:00Z,2021-12-19T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T04:00+00:00Z,2021-12-19T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T05:00+00:00Z,2021-12-19T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T06:00+00:00Z,2021-12-19T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T07:00+00:00Z,2021-12-19T08:00+00:00Z,10YSE-1--------K,MAW,B16,4
2021-12-19T08:00+00:00Z,2021-12-19T09:00+00:00Z,10YSE-1--------K,MAW,B16,19
2021-12-19T09:00+00:00Z,2021-12-19T10:00+00:00Z,10YSE-1--------K,MAW,B16,29
2021-12-19T10:00+00:00Z,2021-12-19T11:00+00:00Z,10YSE-1--------K,MAW,B16,30
2021-12-19T11:00+00:00Z,2021-12-19T12:00+00:00Z,10YSE-1--------K,MAW,B16,21
2021-12-19T12:00+00:00Z,2021-12-19T13:00+00:00Z,10YSE-1--------K,MAW,B16,7
2021-12-19T13:00+00:00Z,2021-12-19T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T14:00+00:00Z,2021-12-19T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T15:00+00:00Z,2021-12-19T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T16:00+00:00Z,2021-12-19T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T17:00+00:00Z,2021-12-19T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T18:00+00:00Z,2021-12-19T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T19:00+00:00Z,2021-12-19T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T20:00+00:00Z,2021-12-19T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T21:00+00:00Z,2021-12-19T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T22:00+00:00Z,2021-12-19T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-19T23:00+00:00Z,2021-12-20T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T00:00+00:00Z,2021-12-20T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T01:00+00:00Z,2021-12-20T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T02:00+00:00Z,2021-12-20T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T03:00+00:00Z,2021-12-20T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T04:00+00:00Z,2021-12-20T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T05:00+00:00Z,2021-12-20T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T06:00+00:00Z,2021-12-20T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T07:00+00:00Z,2021-12-20T08:00+00:00Z,10YSE-1--------K,MAW,B16,3
2021-12-20T08:00+00:00Z,2021-12-20T09:00+00:00Z,10YSE-1--------K,MAW,B16,15
2021-12-20T09:00+00:00Z,2021-12-20T10:00+00:00Z,10YSE-1--------K,MAW,B16,24
2021-12-20T10:00+00:00Z,2021-12-20T11:00+00:00Z,10YSE-1--------K,MAW,B16,24
2021-12-20T11:00+00:00Z,2021-12-20T12:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-20T12:00+00:00Z,2021-12-20T13:00+00:00Z,10YSE-1--------K,MAW,B16,5
2021-12-20T13:00+00:00Z,2021-12-20T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T14:00+00:00Z,2021-12-20T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T15:00+00:00Z,2021-12-20T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T16:00+00:00Z,2021-12-20T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T17:00+00:00Z,2021-12-20T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T18:00+00:00Z,2021-12-20T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T19:00+00:00Z,2021-12-20T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T20:00+00:00Z,2021-12-20T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T21:00+00:00Z,2021-12-20T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T22:00+00:00Z,2021-12-20T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-20T23:00+00:00Z,2021-12-21T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T00:00+00:00Z,2021-12-21T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T01:00+00:00Z,2021-12-21T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T02:00+00:00Z,2021-12-21T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T03:00+00:00Z,2021-12-21T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T04:00+00:00Z,2021-12-21T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T05:00+00:00Z,2021-12-21T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T06:00+00:00Z,2021-12-21T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T07:00+00:00Z,2021-12-21T08:00+00:00Z,10YSE-1--------K,MAW,B16,3
2021-12-21T08:00+00:00Z,2021-12-21T09:00+00:00Z,10YSE-1--------K,MAW,B16,10
2021-12-21T09:00+00:00Z,2021-12-21T10:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-21T10:00+00:00Z,2021-12-21T11:00+00:00Z,10YSE-1--------K,MAW,B16,15
2021-12-21T11:00+00:00Z,2021-12-21T12:00+00:00Z,10YSE-1--------K,MAW,B16,8
2021-12-21T12:00+00:00Z,2021-12-21T13:00+00:00Z,10YSE-1--------K,MAW,B16,2
2021-12-21T13:00+00:00Z,2021-12-21T14:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T14:00+00:00Z,2021-12-21T15:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T15:00+00:00Z,2021-12-21T16:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T16:00+00:00Z,2021-12-21T17:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T17:00+00:00Z,2021-12-21T18:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T18:00+00:00Z,2021-12-21T19:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T19:00+00:00Z,2021-12-21T20:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T20:00+00:00Z,2021-12-21T21:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T21:00+00:00Z,2021-12-21T22:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-21T22:00+00:00Z,2021-12-21T23:00+00:00Z,10YSE-1--------K,MAW,B16,14
2021-12-21T23:00+00:00Z,2021-12-22T00:00+00:00Z,10YSE-1--------K,MAW,B16,14
2021-12-22T00:00+00:00Z,2021-12-22T01:00+00:00Z,10YSE-1--------K,MAW,B16,15
2021-12-22T01:00+00:00Z,2021-12-22T02:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-22T02:00+00:00Z,2021-12-22T03:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-22T03:00+00:00Z,2021-12-22T04:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-22T04:00+00:00Z,2021-12-22T05:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-22T05:00+00:00Z,2021-12-22T06:00+00:00Z,10YSE-1--------K,MAW,B16,14
2021-12-22T06:00+00:00Z,2021-12-22T07:00+00:00Z,10YSE-1--------K,MAW,B16,14
2021-12-22T07:00+00:00Z,2021-12-22T08:00+00:00Z,10YSE-1--------K,MAW,B16,16
2021-12-22T08:00+00:00Z,2021-12-22T09:00+00:00Z,10YSE-1--------K,MAW,B16,20
2021-12-22T09:00+00:00Z,2021-12-22T10:00+00:00Z,10YSE-1--------K,MAW,B16,23
2021-12-22T10:00+00:00Z,2021-12-22T11:00+00:00Z,10YSE-1--------K,MAW,B16,24
2021-12-22T11:00+00:00Z,2021-12-22T12:00+00:00Z,10YSE-1--------K,MAW,B16,19
2021-12-22T12:00+00:00Z,2021-12-22T13:00+00:00Z,10YSE-1--------K,MAW,B16,13
2021-12-22T13:00+00:00Z,2021-12-22T14:00+00:00Z,10YSE-1--------K,MAW,B16,11
2021-12-22T14:00+00:00Z,2021-12-22T15:00+00:00Z,10YSE-1--------K,MAW,B16,10
2021-12-22T15:00+00:00Z,2021-12-22T16:00+00:00Z,10YSE-1--------K,MAW,B16,10
2021-12-22T16:00+00:00Z,2021-12-22T17:00+00:00Z,10YSE-1--------K,MAW,B16,10
2021-12-22T17:00+00:00Z,2021-12-22T18:00+00:00Z,10YSE-1--------K,MAW,B16,9
2021-12-22T18:00+00:00Z,2021-12-22T19:00+00:00Z,10YSE-1--------K,MAW,B16,8
2021-12-22T19:00+00:00Z,2021-12-22T20:00+00:00Z,10YSE-1--------K,MAW,B16,8
2021-12-22T20:00+00:00Z,2021-12-22T21:00+00:00Z,10YSE-1--------K,MAW,B16,8
2021-12-22T21:00+00:00Z,2021-12-22T22:00+00:00Z,10YSE-1--------K,MAW,B16,8
2021-12-22T22:00+00:00Z,2021-12-22T23:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-22T23:00+00:00Z,2021-12-23T00:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T00:00+00:00Z,2021-12-23T01:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T01:00+00:00Z,2021-12-23T02:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T02:00+00:00Z,2021-12-23T03:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T03:00+00:00Z,2021-12-23T04:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T04:00+00:00Z,2021-12-23T05:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T05:00+00:00Z,2021-12-23T06:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T06:00+00:00Z,2021-12-23T07:00+00:00Z,10YSE-1--------K,MAW,B16,0
2021-12-23T07:00+00:00Z,2021-12-23T08:00+00:00Z,10YSE-1--------K,MAW,B16,1
2021-12-23T08:00+00:00Z,2021-12-23T09:00+00:00Z,10YSE-1--------K,MAW,B16,6
2021-12-23T09:00+00:00Z,2021-12-23T10:00+00:00Z,10YSE-1--------K,MAW,B16,10
